Date,open,high,low,close,volume,dividends,stock_splits,symbol
2015-10-01 00:00:00+05:30,124.24918300951687,124.67179721470072,121.71348333352175,122.7277603149414,247853,0.0,0.0,BERGEPAINT
2015-10-05 00:00:00+05:30,122.95316148527446,128.55987423006496,122.84046243508742,126.64400482177734,557823,0.0,0.0,BERGEPAINT
2015-10-06 00:00:00+05:30,125.54521569590482,126.64400981117934,125.09441947739654,125.3479995727539,160980,0.0,0.0,BERGEPAINT
2015-10-07 00:00:00+05:30,126.16503993541362,126.78488470581455,123.79838879275812,125.46067810058594,180813,0.0,0.0,BERGEPAINT
2015-10-08 00:00:00+05:30,125.0944343395435,126.10871150679785,123.40397720908446,123.82659149169922,135703,0.0,0.0,BERGEPAINT
2015-10-09 00:00:00+05:30,125.5452280270227,125.5452280270227,123.46032420142743,124.84086608886719,93666,0.0,0.0,BERGEPAINT
2015-10-12 00:00:00+05:30,125.09441939016506,127.63011922772006,123.40396246172367,126.4749755859375,245206,0.0,0.0,BERGEPAINT
2015-10-13 00:00:00+05:30,126.756709767488,129.461458207992,126.53132610152353,128.7852783203125,495554,0.0,0.0,BERGEPAINT
2015-10-14 00:00:00+05:30,128.81343143295047,129.968589399256,126.89757659504829,128.08090209960938,215172,0.0,0.0,BERGEPAINT
2015-10-15 00:00:00+05:30,128.19360146703607,128.75708223759653,126.78487787329772,127.71463775634766,155346,0.0,0.0,BERGEPAINT
2015-10-16 00:00:00+05:30,128.33448487071146,129.48964299136188,125.3198211851061,126.67219543457031,218450,0.0,0.0,BERGEPAINT
2015-10-19 00:00:00+05:30,127.60198056769998,127.60198056769998,125.23532877630458,125.99604034423828,172084,0.0,0.0,BERGEPAINT
2015-10-20 00:00:00+05:30,125.65790373354311,127.12297687035259,125.0944085098119,126.3340835571289,189225,0.0,0.0,BERGEPAINT
2015-10-21 00:00:00+05:30,126.72853912113301,127.20750287252372,124.53093648390133,125.26346588134766,130364,0.0,0.0,BERGEPAINT
2015-10-23 00:00:00+05:30,126.78488715133503,127.0666347796791,124.24918738602338,124.44640350341797,130500,0.0,0.0,BERGEPAINT
2015-10-26 00:00:00+05:30,123.96745360584525,125.65792511985651,122.67142881557858,124.36190032958984,213739,0.0,0.0,BERGEPAINT
2015-10-27 00:00:00+05:30,124.36190385293337,126.47498969409052,123.00952949238855,124.53095245361328,166037,0.0,0.0,BERGEPAINT
2015-10-28 00:00:00+05:30,125.06627034739559,125.6579332488409,123.12223303623314,123.99564361572266,641183,0.0,0.0,BERGEPAINT
2015-10-29 00:00:00+05:30,123.99564361572266,125.09443789275248,123.00953396501545,123.99564361572266,66694,0.0,0.0,BERGEPAINT
2015-10-30 00:00:00+05:30,124.92538452148438,125.65792845646133,123.17857787402062,124.92538452148438,258699,0.0,0.0,BERGEPAINT
2015-11-02 00:00:00+05:30,124.30553439527893,124.36188391980701,121.20635388091074,123.17855834960938,457028,0.0,0.0,BERGEPAINT
2015-11-03 00:00:00+05:30,124.24920972294728,127.32022331175844,122.2770048597703,126.70037841796875,1194149,0.0,0.0,BERGEPAINT
2015-11-04 00:00:00+05:30,127.63012317168105,130.70113639079375,126.84124421035706,129.71502685546875,1685994,0.0,0.0,BERGEPAINT
2015-11-05 00:00:00+05:30,129.60231772937786,129.9404148772062,124.55910027628711,126.19322204589844,306237,0.0,0.0,BERGEPAINT
2015-11-06 00:00:00+05:30,124.3055690353428,127.77102964730484,124.3055690353428,126.8130874633789,175949,0.0,0.0,BERGEPAINT
2015-11-09 00:00:00+05:30,123.96744301921667,126.78489048699839,122.84046692108255,125.71426391601562,144206,0.0,0.0,BERGEPAINT
2015-11-10 00:00:00+05:30,124.84086861696619,126.78490587225596,124.36190480050425,124.98173522949219,232034,0.0,0.0,BERGEPAINT
2015-11-13 00:00:00+05:30,123.91110739492862,125.40436280953665,123.03771129342672,123.7702407836914,551166,0.0,0.0,BERGEPAINT
2015-11-16 00:00:00+05:30,123.46032616101625,124.53095285723121,122.27700039731609,124.16468811035156,97043,0.0,0.0,BERGEPAINT
2015-11-17 00:00:00+05:30,124.24918452506643,125.91147382668188,122.55871323881921,123.5448226928711,626166,0.0,0.0,BERGEPAINT
2015-11-18 00:00:00+05:30,123.40395781755672,124.64363292604334,122.9249940761974,123.26307678222656,150581,0.0,0.0,BERGEPAINT
2015-11-19 00:00:00+05:30,124.41826439229008,125.31984256410695,123.40398714338413,123.93930053710938,103345,0.0,0.0,BERGEPAINT
2015-11-20 00:00:00+05:30,124.3900746798676,126.22141290155315,123.46032901893426,125.09443664550781,149163,0.0,0.0,BERGEPAINT
2015-11-23 00:00:00+05:30,126.10868631616326,128.4753373819751,125.15075887426642,125.62972259521484,140925,0.0,0.0,BERGEPAINT
2015-11-24 00:00:00+05:30,125.23531929635618,128.47536704558345,123.91111242837829,124.7845230102539,1116828,0.0,0.0,BERGEPAINT
2015-11-26 00:00:00+05:30,125.65792867074965,126.67220582986062,123.06587901696912,123.79840850830078,656006,0.0,0.0,BERGEPAINT
2015-11-27 00:00:00+05:30,124.53095344435536,126.10871150679785,123.40397720908446,123.82659149169922,164329,0.0,0.0,BERGEPAINT
2015-11-30 00:00:00+05:30,123.8265647188129,125.37615490165736,122.95315435297441,124.0237808227539,296815,0.0,0.0,BERGEPAINT
2015-12-01 00:00:00+05:30,124.53094065575024,126.89759195126724,122.95316831044119,123.96744537353516,621369,0.0,0.0,BERGEPAINT
2015-12-02 00:00:00+05:30,124.50276693693466,126.5031536542963,123.68570594591155,125.51704406738281,478129,0.0,0.0,BERGEPAINT
2015-12-03 00:00:00+05:30,126.05238159234065,130.447602594401,124.02382694209551,129.7714080810547,948617,0.0,0.0,BERGEPAINT
2015-12-04 00:00:00+05:30,129.6023260394555,133.5467496823583,128.02456813820893,131.85629272460938,972585,0.0,0.0,BERGEPAINT
2015-12-07 00:00:00+05:30,132.98323974109275,135.51892462277644,129.60229767573443,134.19473266601562,606434,0.0,0.0,BERGEPAINT
2015-12-08 00:00:00+05:30,135.80068639909038,136.8994948519357,130.7293016606661,131.8844451904297,894589,0.0,0.0,BERGEPAINT
2015-12-09 00:00:00+05:30,132.307080144128,132.4479611932063,125.65792219648758,125.74243927001953,331534,0.0,0.0,BERGEPAINT
2015-12-10 00:00:00+05:30,126.05234480512777,128.19361236091837,124.58728601023509,125.26346588134766,213984,0.0,0.0,BERGEPAINT
2015-12-11 00:00:00+05:30,125.65790765432246,126.1650389266124,123.12220795819641,123.88291931152344,236295,0.0,0.0,BERGEPAINT
2015-12-14 00:00:00+05:30,123.29127204769287,123.6857043213623,120.61469820437222,121.62898254394531,477654,0.0,0.0,BERGEPAINT
2015-12-15 00:00:00+05:30,121.7134813210532,126.10868631616326,121.7134813210532,125.62972259521484,617285,0.0,0.0,BERGEPAINT
2015-12-16 00:00:00+05:30,126.61586083357427,126.61586083357427,123.34763110490117,125.15078735351562,429357,0.0,0.0,BERGEPAINT
2015-12-17 00:00:00+05:30,126.22142770253139,130.67299815856074,125.1508008559892,128.8698272705078,1943222,0.0,0.0,BERGEPAINT
2015-12-18 00:00:00+05:30,128.3908277207156,136.75862399505777,126.86940496360154,135.37808227539062,1351153,0.0,0.0,BERGEPAINT
2015-12-21 00:00:00+05:30,135.54713145998215,136.19514378943862,132.4197688652046,133.9130096435547,307408,0.0,0.0,BERGEPAINT
2015-12-22 00:00:00+05:30,134.11026439702496,142.506244208749,133.5467690328645,141.91458129882812,2010998,0.0,0.0,BERGEPAINT
2015-12-23 00:00:00+05:30,142.75979185703022,145.12644319759698,142.73160986993645,143.32327270507812,1565613,0.0,0.0,BERGEPAINT
2015-12-24 00:00:00+05:30,143.68957002859068,144.42209955710402,139.85784488698533,141.91458129882812,337552,0.0,0.0,BERGEPAINT
2015-12-28 00:00:00+05:30,142.90066126858702,146.39428881886053,142.1681318182483,144.9573974609375,901472,0.0,0.0,BERGEPAINT
2015-12-29 00:00:00+05:30,143.71772556620354,149.32443896910982,143.71772556620354,147.4085693359375,1207674,0.0,0.0,BERGEPAINT
2015-12-30 00:00:00+05:30,148.50738926209087,150.9303904197855,146.22525472191867,150.2260284423828,1320320,0.0,0.0,BERGEPAINT
2015-12-31 00:00:00+05:30,151.0148869397709,152.62084127432198,144.8446930361133,151.4938507080078,566968,0.0,0.0,BERGEPAINT
2016-01-01 00:00:00+05:30,152.11371642469825,152.14188397028062,146.61970166088528,147.18319702148438,305027,0.0,0.0,BERGEPAINT
2016-01-04 00:00:00+05:30,147.60580598046755,150.08515658763318,147.1831916977521,148.45103454589844,1098975,0.0,0.0,BERGEPAINT
2016-01-05 00:00:00+05:30,148.47919379204987,149.52163834443292,141.9990705966204,145.07008361816406,1099124,0.0,0.0,BERGEPAINT
2016-01-06 00:00:00+05:30,146.2252453535746,146.50699301546373,142.05543773719236,142.92884826660156,225284,0.0,0.0,BERGEPAINT
2016-01-07 00:00:00+05:30,142.9570087384448,143.54867157669605,138.6181527395667,142.5907440185547,410754,0.0,0.0,BERGEPAINT
2016-01-08 00:00:00+05:30,143.06971585122744,145.99986266507761,141.06932910550782,142.2244873046875,392537,0.0,0.0,BERGEPAINT
2016-01-11 00:00:00+05:30,141.37926234735386,141.37926234735386,136.5050781968051,137.8856201171875,498235,0.0,0.0,BERGEPAINT
2016-01-12 00:00:00+05:30,138.56183810227094,141.9991169381649,138.08287420258878,139.04080200195312,268254,0.0,0.0,BERGEPAINT
2016-01-13 00:00:00+05:30,140.703037312821,144.81650907891083,138.05463867197494,139.37884521484375,715666,0.0,0.0,BERGEPAINT
2016-01-14 00:00:00+05:30,137.4912019808848,145.9435318659256,135.40629789084636,144.67567443847656,718982,0.0,0.0,BERGEPAINT
2016-01-15 00:00:00+05:30,146.5069805361483,149.88790885615114,142.56257138525814,144.59112548828125,1152720,0.0,0.0,BERGEPAINT
2016-01-18 00:00:00+05:30,144.59112427405566,146.56332883293885,136.61776008052632,138.5336151123047,414498,0.0,0.0,BERGEPAINT
2016-01-19 00:00:00+05:30,139.74512939194437,144.25303399589868,138.6181532409558,141.09750366210938,261186,0.0,0.0,BERGEPAINT
2016-01-20 00:00:00+05:30,140.87212061886225,143.01337409040502,138.6463356211351,140.33680725097656,292938,0.0,0.0,BERGEPAINT
2016-01-21 00:00:00+05:30,141.97092024890011,143.63320978187866,140.95662866904397,141.4074249267578,398361,0.0,0.0,BERGEPAINT
