Date,open,high,low,close,volume,dividends,stock_splits,symbol
2015-10-01 00:00:00+05:30,487.90249380116495,491.26903292007495,479.02266245814275,484.24322509765625,8137042,0.0,0.0,AXISBANK
2015-10-05 00:00:00+05:30,492.2935555556084,502.44194999894626,489.41491928537675,500.83184814453125,9558125,0.0,0.0,AXISBANK
2015-10-06 00:00:00+05:30,504.832659704708,506.00363753933067,492.7814925711331,494.1476135253906,8226452,0.0,0.0,AXISBANK
2015-10-07 00:00:00+05:30,491.0738304113325,497.4653407831966,483.0234397488516,484.7798767089844,11251639,0.0,0.0,AXISBANK
2015-10-08 00:00:00+05:30,487.9024656961311,488.3415898269389,472.48475969181465,479.6081237792969,9941551,0.0,0.0,AXISBANK
2015-10-09 00:00:00+05:30,483.02345780920814,487.17062891161044,474.97306684572135,478.58355712890625,10368020,0.0,0.0,AXISBANK
2015-10-12 00:00:00+05:30,485.75564935766783,485.75564935766783,473.36294545315013,475.2657470703125,5566595,0.0,0.0,AXISBANK
2015-10-13 00:00:00+05:30,475.21698041833264,480.19359130257857,473.2653706424873,479.0226135253906,7268043,0.0,0.0,AXISBANK
2015-10-14 00:00:00+05:30,477.85169574292047,484.77988706189313,476.24159375267664,483.5113525390625,5645540,0.0,0.0,AXISBANK
2015-10-15 00:00:00+05:30,484.97506131970806,489.85408608147577,483.5601322271139,486.6339416503906,5251039,0.0,0.0,AXISBANK
2015-10-16 00:00:00+05:30,482.5355721653098,495.2210371565111,479.5105707115669,492.7815246582031,5875167,0.0,0.0,AXISBANK
2015-10-19 00:00:00+05:30,489.85411422916656,496.48957637477184,489.0246740161645,494.3916015625,4242869,0.0,0.0,AXISBANK
2015-10-20 00:00:00+05:30,492.3912210389297,500.8807068797352,492.3912210389297,497.0750732421875,5729459,0.0,0.0,AXISBANK
2015-10-21 00:00:00+05:30,496.97746048623475,502.2956094970107,492.7815110169799,499.3681945800781,6245542,0.0,0.0,AXISBANK
2015-10-23 00:00:00+05:30,502.7834896803971,514.7371000609596,502.7834896803971,512.931884765625,11628906,0.0,0.0,AXISBANK
2015-10-26 00:00:00+05:30,516.0544122776125,519.8112969849334,506.63793045876685,508.4431457519531,8015119,0.0,0.0,AXISBANK
2015-10-27 00:00:00+05:30,504.7351781389096,515.7129852999782,503.17391383270166,509.1750793457031,13011580,0.0,0.0,AXISBANK
2015-10-28 00:00:00+05:30,483.70653860363007,483.70653860363007,465.01984948643786,471.2162170410156,33157058,0.0,0.0,AXISBANK
2015-10-29 00:00:00+05:30,473.26541786792274,474.6315388914943,455.7497064702012,457.603759765625,22054683,0.0,0.0,AXISBANK
2015-10-30 00:00:00+05:30,460.5799436342764,466.82508945652745,453.7493088769884,463.8976745605469,16103533,0.0,0.0,AXISBANK
2015-11-02 00:00:00+05:30,466.2395868043406,468.24000479192927,461.6533214697586,466.6787109375,10316509,0.0,0.0,AXISBANK
2015-11-03 00:00:00+05:30,469.362200161496,471.8017126363478,461.8972979442903,463.16583251953125,9337442,0.0,0.0,AXISBANK
2015-11-04 00:00:00+05:30,468.38637772817464,468.48396417937545,459.213817120172,461.0678405761719,6319148,0.0,0.0,AXISBANK
2015-11-05 00:00:00+05:30,460.5799513850625,460.5799513850625,450.82190156758236,452.5783386230469,8078032,0.0,0.0,AXISBANK
2015-11-06 00:00:00+05:30,450.8219111161994,456.18883862948746,448.3823986101593,453.89569091796875,9185858,0.0,0.0,AXISBANK
2015-11-09 00:00:00+05:30,442.0396794797828,455.7009499272816,435.1114577969957,453.7005615234375,9643857,0.0,0.0,AXISBANK
2015-11-10 00:00:00+05:30,451.7976871279418,462.0436389958541,451.0658334230909,457.01824951171875,7040567,0.0,0.0,AXISBANK
2015-11-13 00:00:00+05:30,463.89768871634817,475.4122055260922,460.87268727568636,473.2166442871094,10014779,0.0,0.0,AXISBANK
2015-11-16 00:00:00+05:30,472.2896520913779,473.2654571576824,465.4590166272464,469.8013610839844,6488927,0.0,0.0,AXISBANK
2015-11-17 00:00:00+05:30,473.0214125948918,473.2653638133523,461.6044836592602,464.0928039550781,5944197,0.0,0.0,AXISBANK
2015-11-18 00:00:00+05:30,463.2146303224555,465.16624025888177,451.0170682197913,452.3343811035156,6081331,0.0,0.0,AXISBANK
2015-11-19 00:00:00+05:30,456.6766815907656,456.6766815907656,448.9678290325738,451.846435546875,8717250,0.0,0.0,AXISBANK
2015-11-20 00:00:00+05:30,451.74897018618725,454.09089640414163,447.1626744341539,448.7239685058594,11446890,0.0,0.0,AXISBANK
2015-11-23 00:00:00+05:30,449.84612439959125,453.0174907863563,447.60178471448637,451.5050048828125,7774882,0.0,0.0,AXISBANK
2015-11-24 00:00:00+05:30,451.65133127137716,455.65213755949344,451.5049664833542,452.62713623046875,5388027,0.0,0.0,AXISBANK
2015-11-26 00:00:00+05:30,453.8469100907664,457.2134194631175,453.26142113668635,454.04205322265625,26648537,0.0,0.0,AXISBANK
2015-11-27 00:00:00+05:30,455.70090622304605,463.89766174958993,454.82268773434555,459.6041259765625,10288912,0.0,0.0,AXISBANK
2015-11-30 00:00:00+05:30,457.89643247781447,462.921821572077,456.7742628399424,457.3109436035156,8926273,0.0,0.0,AXISBANK
2015-12-01 00:00:00+05:30,459.6041403414544,459.9456780364025,447.0650405355335,450.43157958984375,11177827,0.0,0.0,AXISBANK
2015-12-02 00:00:00+05:30,451.06587963083496,452.18804947072204,446.18685443201576,448.3824157714844,7152991,0.0,0.0,AXISBANK
2015-12-03 00:00:00+05:30,448.8702412373311,454.09080325973594,447.5528987039464,451.30975341796875,8154164,0.0,0.0,AXISBANK
2015-12-04 00:00:00+05:30,448.77266540383994,451.6024936444402,445.06461871328816,449.358154296875,7000002,0.0,0.0,AXISBANK
2015-12-07 00:00:00+05:30,451.7489210749165,454.28599016401535,449.1630140907742,451.1146240234375,6335649,0.0,0.0,AXISBANK
2015-12-08 00:00:00+05:30,448.87025758619257,451.74889397587197,446.43074531670237,447.69927978515625,7003729,0.0,0.0,AXISBANK
2015-12-09 00:00:00+05:30,445.99167850273005,449.94370675462835,437.1606548641436,439.69775390625,8745990,0.0,0.0,AXISBANK
2015-12-10 00:00:00+05:30,441.06377295329435,443.60087140842313,434.3307257379446,439.0633850097656,10192522,0.0,0.0,AXISBANK
2015-12-11 00:00:00+05:30,439.0634686609702,439.89287908193745,425.98765792697054,429.98846435546875,15589823,0.0,0.0,AXISBANK
2015-12-14 00:00:00+05:30,421.54778050861023,430.7691501189188,419.10826788992614,420.91351318359375,10389129,0.0,0.0,AXISBANK
