date,open,high,low,close,volume,symbol
2005-05-16,211.9,215.0,208.0,209.75,292134.0,BAJFINANCE
2005-05-17,212.0,212.0,203.0,208.2,1042727.0,BAJFINANCE
2005-05-18,207.0,207.0,203.0,203.05,211674.0,BAJFINANCE
2005-05-19,206.8,206.8,200.0,200.9,283695.0,BAJFINANCE
2005-05-20,201.0,208.0,200.0,205.8,640198.0,BAJFINANCE
2005-05-23,204.0,210.0,201.0,204.0,373383.0,BAJFINANCE
2005-05-24,204.0,207.8,203.0,206.35,310590.0,BAJFINANCE
2005-05-25,207.7,216.0,207.7,214.45,1158410.0,BAJFINANCE
2005-05-26,208.1,220.0,208.1,217.6,835892.0,BAJFINANCE
2005-05-27,217.6,232.0,217.6,229.45,2818040.0,BAJFINANCE
2005-05-30,230.9,240.0,227.99,230.75,1402155.0,BAJFINANCE
2005-05-31,230.0,233.0,227.99,230.65,568514.0,BAJFINANCE
2005-06-01,232.7,235.0,230.0,230.2,1320907.0,BAJFINANCE
2005-06-02,231.0,232.0,227.0,231.3,772648.0,BAJFINANCE
2005-06-03,230.0,238.0,227.99,230.95,1355567.0,BAJFINANCE
2005-06-06,245.0,245.0,236.25,238.6,292247.0,BAJFINANCE
2005-06-07,239.9,259.0,239.9,255.85,2560003.0,BAJFINANCE
2005-06-08,253.0,260.0,245.0,250.0,893959.0,BAJFINANCE
2005-06-09,250.0,256.0,246.25,247.55,226753.0,BAJFINANCE
2005-06-10,249.0,255.0,246.1,253.0,914777.0,BAJFINANCE
2005-06-13,250.0,251.0,246.15,250.55,1044415.0,BAJFINANCE
2005-06-14,248.5,250.0,248.0,248.85,163060.0,BAJFINANCE
2005-06-15,255.0,260.0,250.35,252.55,777150.0,BAJFINANCE
2005-06-16,253.0,255.7,241.75,249.1,616003.0,BAJFINANCE
2005-06-17,247.9,250.75,242.1,248.6,363593.0,BAJFINANCE
2005-06-20,241.05,250.0,241.0,246.8,535205.0,BAJFINANCE
2005-06-21,248.0,252.05,246.1,251.15,408156.0,BAJFINANCE
2005-06-22,250.0,257.0,250.0,253.95,1991151.0,BAJFINANCE
2005-06-23,245.0,260.0,245.0,259.25,731349.0,BAJFINANCE
2005-06-24,259.95,265.0,259.95,264.0,709293.0,BAJFINANCE
2005-06-27,264.0,267.7,264.0,266.75,454857.0,BAJFINANCE
2005-06-28,269.85,271.2,261.99,270.15,409731.0,BAJFINANCE
2005-06-29,267.6,273.0,258.5,272.7,327357.0,BAJFINANCE
2005-06-30,273.0,281.0,271.0,280.0,1472038.0,BAJFINANCE
2005-07-01,280.0,286.0,272.0,275.25,455757.0,BAJFINANCE
2005-07-04,282.95,282.95,276.15,277.3,125136.0,BAJFINANCE
2005-07-05,280.0,290.8,279.8,289.25,785590.0,BAJFINANCE
2005-07-06,293.5,295.95,289.25,294.25,413782.0,BAJFINANCE
2005-07-07,298.0,299.49,290.0,296.8,549947.0,BAJFINANCE
2005-07-08,302.95,302.95,290.3,295.05,471736.0,BAJFINANCE
2005-07-11,298.0,313.0,296.8,306.5,955626.0,BAJFINANCE
2005-07-12,305.0,310.0,300.0,307.95,452831.0,BAJFINANCE
2005-07-13,305.0,310.0,300.25,308.1,719983.0,BAJFINANCE
2005-07-14,310.0,310.0,305.5,305.7,57054.0,BAJFINANCE
2005-07-15,301.2,313.0,301.2,312.0,406805.0,BAJFINANCE
2005-07-18,302.0,310.0,286.0,304.95,12558069.0,BAJFINANCE
2005-07-19,301.05,303.0,295.0,297.2,428862.0,BAJFINANCE
2005-07-20,295.0,298.0,288.05,294.94,260625.0,BAJFINANCE
2005-07-21,298.0,300.0,292.0,296.85,329608.0,BAJFINANCE
2005-07-22,298.0,301.26,296.1,299.3,253648.0,BAJFINANCE
2005-07-25,300.0,302.0,295.0,299.75,562775.0,BAJFINANCE
2005-07-26,288.0,305.0,288.0,304.6,692525.0,BAJFINANCE
2005-07-27,293.15,302.0,293.15,300.0,90589.0,BAJFINANCE
2005-07-29,285.15,305.0,285.15,300.0,306539.0,BAJFINANCE
2005-08-01,276.0,305.4,276.0,304.05,351102.0,BAJFINANCE
2005-08-02,298.05,301.0,296.3,299.84,221239.0,BAJFINANCE
2005-08-03,300.0,311.95,295.15,309.85,791554.0,BAJFINANCE
2005-08-04,292.55,317.9,292.55,315.65,490867.0,BAJFINANCE
2005-08-05,322.95,322.95,315.0,315.1,601486.0,BAJFINANCE
2005-08-08,316.0,318.0,311.25,315.0,407930.0,BAJFINANCE
2005-08-09,290.05,318.0,290.05,316.25,279193.0,BAJFINANCE
2005-08-10,312.05,318.9,312.0,318.2,337035.0,BAJFINANCE
2005-08-11,313.3,318.0,313.3,317.9,133351.0,BAJFINANCE
2005-08-12,315.0,319.0,311.0,313.45,495143.0,BAJFINANCE
2005-08-16,313.05,314.0,313.0,313.0,222814.0,BAJFINANCE
2005-08-17,313.0,315.95,312.15,314.6,542407.0,BAJFINANCE
2005-08-18,306.0,313.0,306.0,310.0,252636.0,BAJFINANCE
2005-08-19,305.55,316.0,305.5,315.0,677446.0,BAJFINANCE
2005-08-22,305.7,318.0,305.3,315.85,248359.0,BAJFINANCE
2005-08-23,308.5,312.0,296.1,309.8,444954.0,BAJFINANCE
2005-08-24,300.0,305.0,299.1,302.7,208185.0,BAJFINANCE
2005-08-25,300.0,305.0,300.0,302.0,409056.0,BAJFINANCE
2005-08-26,305.0,305.0,301.26,303.15,90026.0,BAJFINANCE
2005-08-29,303.05,303.05,296.4,299.14,187479.0,BAJFINANCE
2005-08-30,301.0,308.0,297.0,305.45,7589757.0,BAJFINANCE
2005-08-31,317.9,317.9,299.45,300.35,136164.0,BAJFINANCE
2005-09-01,302.0,304.0,299.49,301.3,129975.0,BAJFINANCE
2005-09-02,313.0,313.0,297.5,301.3,129300.0,BAJFINANCE
2005-09-05,301.0,304.4,298.0,298.05,165986.0,BAJFINANCE
2005-09-06,300.15,301.95,292.5,295.45,207060.0,BAJFINANCE
2005-09-08,290.0,295.0,282.0,283.85,198958.0,BAJFINANCE
2005-09-09,282.05,283.0,277.05,282.7,208073.0,BAJFINANCE
2005-09-12,280.1,287.0,277.0,284.25,493455.0,BAJFINANCE
2005-09-13,280.55,288.0,280.1,285.5,113095.0,BAJFINANCE
2005-09-14,231.3,295.8,231.3,294.45,258600.0,BAJFINANCE
2005-09-15,290.0,302.0,289.0,299.49,202221.0,BAJFINANCE
2005-09-16,303.95,320.0,303.95,317.65,879442.0,BAJFINANCE
2005-09-19,320.0,375.0,320.0,353.15,2645190.0,BAJFINANCE
2005-09-20,367.0,411.0,360.25,391.4,14702827.0,BAJFINANCE
2005-09-21,387.0,387.0,352.3,367.65,2918644.0,BAJFINANCE
2005-09-22,345.0,362.0,330.9,333.2,1483516.0,BAJFINANCE
2005-09-23,310.0,345.0,310.0,331.1,1074798.0,BAJFINANCE
2005-09-26,335.0,363.0,335.0,358.9,1785666.0,BAJFINANCE
2005-09-27,369.0,382.0,362.15,371.75,2092318.0,BAJFINANCE
2005-09-28,379.9,379.9,356.0,356.95,599911.0,BAJFINANCE
2005-09-29,369.0,369.0,350.05,355.1,608463.0,BAJFINANCE
2005-09-30,351.9,367.0,336.65,361.75,592821.0,BAJFINANCE
2005-10-03,355.0,366.6,350.0,362.0,274579.0,BAJFINANCE
2005-10-04,370.0,390.0,357.4,386.7,1636561.0,BAJFINANCE
2005-10-05,373.5,382.0,372.5,377.25,695339.0,BAJFINANCE
2005-10-06,373.0,373.0,361.0,362.65,622530.0,BAJFINANCE
2005-10-07,370.0,398.9,363.0,398.9,1665932.0,BAJFINANCE
2005-10-10,425.65,425.65,394.0,400.25,4944680.0,BAJFINANCE
2005-10-11,399.95,400.05,381.05,398.45,526652.0,BAJFINANCE
2005-10-13,393.0,418.0,380.0,408.6,3711886.0,BAJFINANCE
2005-10-14,400.0,404.99,367.75,367.75,1077612.0,BAJFINANCE
2005-10-17,358.0,358.0,331.0,331.0,1962005.0,BAJFINANCE
2005-10-18,334.0,364.1,329.99,346.85,4895391.0,BAJFINANCE
2005-10-19,340.0,346.0,320.1,323.65,1424437.0,BAJFINANCE
2005-10-20,335.0,341.95,304.2,313.65,1228293.0,BAJFINANCE
2005-10-21,305.0,320.0,305.0,313.45,1056343.0,BAJFINANCE
2005-10-24,312.0,323.9,311.5,315.95,453394.0,BAJFINANCE
2005-10-25,315.0,319.95,312.1,314.75,627932.0,BAJFINANCE
2005-10-26,326.9,327.0,314.5,315.6,209873.0,BAJFINANCE
2005-10-27,314.15,320.0,312.0,316.1,296973.0,BAJFINANCE
2005-10-28,312.1,314.0,301.0,302.1,545333.0,BAJFINANCE
2005-10-31,306.0,306.0,287.5,294.8,161822.0,BAJFINANCE
2005-11-02,298.2,300.0,292.55,299.45,145054.0,BAJFINANCE
2005-11-07,299.84,314.4,299.84,314.4,301700.0,BAJFINANCE
2005-11-08,322.0,330.1,321.0,330.1,552422.0,BAJFINANCE
2005-11-09,341.0,346.6,329.0,331.0,1558801.0,BAJFINANCE
2005-11-10,335.0,337.0,327.1,330.65,403992.0,BAJFINANCE
2005-11-11,335.0,336.0,320.0,328.45,403317.0,BAJFINANCE
2005-11-14,329.99,337.0,320.0,331.45,689262.0,BAJFINANCE
2005-11-16,329.99,339.8,328.0,329.2,427511.0,BAJFINANCE
2005-11-17,332.0,336.0,320.25,322.85,513711.0,BAJFINANCE
2005-11-18,328.0,335.0,315.0,331.1,1034174.0,BAJFINANCE
2005-11-21,320.0,329.99,320.0,328.8,290334.0,BAJFINANCE
2005-11-22,325.5,329.99,325.5,326.65,663492.0,BAJFINANCE
2005-11-23,327.5,342.5,327.5,341.7,1096630.0,BAJFINANCE
2005-11-24,342.2,358.75,342.2,351.95,2386140.0,BAJFINANCE
2005-11-25,355.0,359.0,345.0,348.0,801907.0,BAJFINANCE
2005-11-28,348.0,364.35,348.0,361.15,1148282.0,BAJFINANCE
2005-11-29,358.8,369.7,350.2,356.45,467123.0,BAJFINANCE
2005-11-30,360.0,364.0,352.5,355.85,394877.0,BAJFINANCE
2005-12-01,354.7,373.6,351.55,373.6,1467762.0,BAJFINANCE
2005-12-02,384.8,392.25,384.8,392.25,1644325.0,BAJFINANCE
2005-12-05,395.0,411.85,393.0,395.65,3798986.0,BAJFINANCE
2005-12-06,390.9,394.45,381.0,387.3,468923.0,BAJFINANCE
2005-12-07,386.15,393.0,386.0,390.6,707380.0,BAJFINANCE
2005-12-08,395.0,410.1,388.1,410.05,3927611.0,BAJFINANCE
2005-12-09,418.0,422.0,404.0,409.3,2663083.0,BAJFINANCE
2005-12-12,429.7,433.9,412.5,425.6,5455915.0,BAJFINANCE
2005-12-13,432.0,441.44,426.3,437.45,3779293.0,BAJFINANCE
2005-12-14,438.0,457.0,438.0,451.95,4975401.0,BAJFINANCE
2005-12-15,457.85,458.0,440.0,451.0,1680111.0,BAJFINANCE
2005-12-16,449.9,457.0,440.0,446.7,3805851.0,BAJFINANCE
2005-12-19,460.0,470.0,460.0,467.95,2027499.0,BAJFINANCE
2005-12-20,477.9,480.0,455.25,457.55,1488693.0,BAJFINANCE
2005-12-21,464.0,469.9,455.25,465.15,1049704.0,BAJFINANCE
2005-12-22,458.0,465.0,458.0,459.4,613640.0,BAJFINANCE
2005-12-23,458.25,460.95,443.15,450.0,1875130.0,BAJFINANCE
2005-12-26,448.0,448.0,425.0,425.4,586857.0,BAJFINANCE
2005-12-27,432.0,443.95,425.0,437.45,1035187.0,BAJFINANCE
2005-12-28,441.95,441.95,427.05,432.75,562325.0,BAJFINANCE
2005-12-29,430.0,440.0,425.0,435.0,903186.0,BAJFINANCE
2005-12-30,431.15,444.0,429.0,442.3,675083.0,BAJFINANCE
2006-01-02,441.0,452.0,440.0,450.75,360217.0,BAJFINANCE
2006-01-03,450.0,455.9,447.0,449.55,758132.0,BAJFINANCE
2006-01-04,447.5,450.05,440.04,448.15,820362.0,BAJFINANCE
2006-01-05,415.0,450.0,415.0,440.95,945723.0,BAJFINANCE
2006-01-06,444.0,450.0,438.0,440.65,856823.0,BAJFINANCE
2006-01-09,460.0,484.7,425.0,431.8,965754.0,BAJFINANCE
2006-01-10,450.0,450.0,416.0,418.05,1850148.0,BAJFINANCE
2006-01-12,420.05,430.0,400.0,420.75,2857989.0,BAJFINANCE
2006-01-13,415.0,460.0,400.0,438.64,9041765.0,BAJFINANCE
2006-01-16,450.0,461.9,443.5,451.15,1372222.0,BAJFINANCE
2006-01-17,455.0,459.9,443.1,455.95,1230881.0,BAJFINANCE
2006-01-18,450.1,455.0,444.3,451.15,6147090.0,BAJFINANCE
2006-01-19,449.0,455.0,447.3,454.0,1101694.0,BAJFINANCE
2006-01-20,456.0,457.95,452.0,454.4,241157.0,BAJFINANCE
2006-01-23,452.5,455.0,450.0,452.0,558161.0,BAJFINANCE
2006-01-24,452.05,464.8,450.0,451.95,506509.0,BAJFINANCE
2006-01-25,451.0,459.0,451.0,455.3,399153.0,BAJFINANCE
2006-01-27,455.0,485.0,453.05,476.65,1596049.0,BAJFINANCE
2006-01-30,478.0,524.3,470.05,523.5,3741482.0,BAJFINANCE
2006-01-31,491.0,535.05,491.0,513.8,1112834.0,BAJFINANCE
2006-02-01,505.0,514.75,505.0,509.5,1184405.0,BAJFINANCE
2006-02-02,524.8,524.8,500.0,501.2,466560.0,BAJFINANCE
2006-02-03,500.0,510.0,500.0,506.05,280206.0,BAJFINANCE
2006-02-06,455.5,515.0,455.5,505.5,343224.0,BAJFINANCE
2006-02-07,510.0,530.95,510.0,518.35,667881.0,BAJFINANCE
2006-02-08,515.0,524.9,500.0,502.25,414007.0,BAJFINANCE
2006-02-10,500.4,513.0,500.1,507.65,179940.0,BAJFINANCE
2006-02-13,505.0,519.8,501.1,514.05,473649.0,BAJFINANCE
2006-02-14,513.0,520.0,509.0,512.75,279981.0,BAJFINANCE
2006-02-15,514.5,554.0,510.75,547.8,1200160.0,BAJFINANCE
2006-02-16,550.0,574.8,545.25,554.4,2151172.0,BAJFINANCE
2006-02-17,545.0,545.0,525.3,527.05,467010.0,BAJFINANCE
2006-02-20,512.0,553.9,512.0,547.4,382948.0,BAJFINANCE
2006-02-21,535.0,552.0,531.2,546.65,612740.0,BAJFINANCE
2006-02-22,557.95,570.0,550.1,555.2,424585.0,BAJFINANCE
2006-02-23,571.0,574.99,558.1,562.1,645712.0,BAJFINANCE
2006-02-24,570.0,571.0,555.1,560.05,680484.0,BAJFINANCE
2006-02-27,539.0,572.0,539.0,563.55,334784.0,BAJFINANCE
2006-02-28,565.0,565.0,525.0,549.3,521813.0,BAJFINANCE
2006-03-01,546.9,564.5,465.0,546.9,1346227.0,BAJFINANCE
2006-03-02,570.0,583.7,550.0,573.0,907687.0,BAJFINANCE
2006-03-03,566.0,580.0,566.0,569.7,1193633.0,BAJFINANCE
2006-03-06,570.0,585.0,570.0,578.45,1719610.0,BAJFINANCE
2006-03-07,581.99,581.99,574.99,581.5,459358.0,BAJFINANCE
2006-03-08,580.0,583.0,572.5,572.5,432800.0,BAJFINANCE
2006-03-09,570.0,578.0,549.0,568.4,221577.0,BAJFINANCE
2006-03-10,568.0,580.0,471.55,573.6,45036310.0,BAJFINANCE
2006-03-13,570.0,581.99,555.05,559.6,2753671.0,BAJFINANCE
2006-03-14,550.0,554.95,530.1,547.6,352790.0,BAJFINANCE
2006-03-16,535.55,549.0,535.55,537.95,526090.0,BAJFINANCE
2006-03-17,525.0,540.0,518.0,523.3,857948.0,BAJFINANCE
2006-03-20,540.0,540.0,510.05,510.7,492667.0,BAJFINANCE
2006-03-21,516.0,519.0,496.25,500.3,591471.0,BAJFINANCE
2006-03-22,512.0,525.0,501.15,514.45,11714187.0,BAJFINANCE
2006-03-23,528.7,532.0,517.0,521.1,294610.0,BAJFINANCE
2006-03-24,533.0,570.0,530.0,555.95,1894373.0,BAJFINANCE
2006-03-27,560.0,566.0,546.05,554.75,975320.0,BAJFINANCE
2006-03-28,520.0,545.0,520.0,527.1,290784.0,BAJFINANCE
2006-03-29,531.05,560.0,531.05,537.35,908138.0,BAJFINANCE
2006-03-30,540.7,548.7,531.0,535.2,286508.0,BAJFINANCE
2006-03-31,515.55,540.99,515.55,530.25,856598.0,BAJFINANCE
2006-04-03,540.95,560.0,528.0,534.4,308677.0,BAJFINANCE
2006-04-04,530.0,559.0,524.0,555.8,2349792.0,BAJFINANCE
2006-04-05,556.0,560.0,540.0,540.8,761845.0,BAJFINANCE
2006-04-07,564.0,564.0,517.5,523.45,746653.0,BAJFINANCE
2006-04-10,526.0,543.0,520.5,533.65,1129377.0,BAJFINANCE
2006-04-12,548.5,550.0,530.0,534.4,1155484.0,BAJFINANCE
2006-04-13,523.0,539.5,499.0,513.3,454406.0,BAJFINANCE
2006-04-17,519.0,520.0,499.0,503.85,405342.0,BAJFINANCE
2006-04-18,505.0,531.0,498.0,521.35,569977.0,BAJFINANCE
2006-04-19,529.0,529.0,511.0,514.45,580668.0,BAJFINANCE
2006-04-20,510.49,516.0,500.55,508.25,352339.0,BAJFINANCE
2006-04-21,507.25,522.05,501.9,518.6,488729.0,BAJFINANCE
2006-04-24,505.4,523.9,499.95,514.5,443828.0,BAJFINANCE
2006-04-25,518.0,518.0,497.0,501.65,136052.0,BAJFINANCE
2006-04-26,500.0,514.9,495.0,498.3,296186.0,BAJFINANCE
2006-04-27,500.0,512.85,485.55,490.4,281106.0,BAJFINANCE
2006-04-28,490.0,490.0,475.15,480.6,88563.0,BAJFINANCE
2006-05-02,499.0,499.0,477.0,481.85,793129.0,BAJFINANCE
2006-05-03,490.0,500.0,485.0,497.35,489179.0,BAJFINANCE
2006-05-04,500.0,535.0,500.0,525.05,770398.0,BAJFINANCE
2006-05-05,525.05,531.0,525.0,528.35,568739.0,BAJFINANCE
2006-05-08,527.95,527.95,503.0,507.9,266365.0,BAJFINANCE
2006-05-09,509.0,510.0,501.15,506.05,92277.0,BAJFINANCE
2006-05-10,501.85,510.0,501.85,506.25,122660.0,BAJFINANCE
2006-05-11,524.0,524.0,499.0,499.6,216288.0,BAJFINANCE
2006-05-12,505.0,505.0,495.0,500.0,78210.0,BAJFINANCE
2006-05-15,500.0,500.0,480.5,487.4,481077.0,BAJFINANCE
2006-05-16,490.0,490.05,452.0,472.4,392626.0,BAJFINANCE
2006-05-17,472.0,500.0,472.0,489.75,640310.0,BAJFINANCE
2006-05-18,475.0,490.0,451.35,455.1,2353618.0,BAJFINANCE
2006-05-19,449.5,455.0,420.05,442.85,12396472.0,BAJFINANCE
2006-05-22,409.6,445.0,409.6,435.14,652801.0,BAJFINANCE
2006-05-23,440.0,440.0,425.0,438.0,1409920.0,BAJFINANCE
2006-05-24,410.0,458.75,410.0,418.15,175663.0,BAJFINANCE
2006-05-25,430.0,467.4,421.0,464.3,201996.0,BAJFINANCE
2006-05-26,465.0,470.0,441.0,448.2,275030.0,BAJFINANCE
2006-05-29,438.25,480.0,438.25,473.8,187142.0,BAJFINANCE
2006-05-30,463.0,480.0,453.0,477.35,191193.0,BAJFINANCE
2006-05-31,458.05,460.05,439.9,443.25,391276.0,BAJFINANCE
2006-06-01,438.15,455.0,421.0,425.45,140216.0,BAJFINANCE
2006-06-02,430.0,440.0,400.5,425.85,234743.0,BAJFINANCE
2006-06-05,417.6,423.0,417.5,417.5,25432.0,BAJFINANCE
2006-06-06,416.0,416.0,384.5,395.65,159459.0,BAJFINANCE
2006-06-07,366.0,455.0,316.55,338.2,439890.0,BAJFINANCE
2006-06-08,350.0,350.0,275.05,289.6,868076.0,BAJFINANCE
2006-06-09,285.0,347.5,285.0,335.5,354478.0,BAJFINANCE
2006-06-12,345.0,345.0,306.1,316.65,95315.0,BAJFINANCE
2006-06-13,292.0,313.0,285.0,304.45,301250.0,BAJFINANCE
2006-06-14,315.0,324.0,286.05,296.65,461158.0,BAJFINANCE
2006-06-15,297.0,315.0,297.0,309.65,101954.0,BAJFINANCE
2006-06-16,318.0,340.0,315.05,324.65,81699.0,BAJFINANCE
2006-06-19,347.5,389.55,345.5,387.4,308002.0,BAJFINANCE
2006-06-20,400.0,440.0,384.0,399.3,1773400.0,BAJFINANCE
2006-06-21,401.0,410.0,382.0,393.8,146180.0,BAJFINANCE
2006-06-22,394.5,404.2,387.1,390.4,99366.0,BAJFINANCE
2006-06-23,385.0,385.0,369.0,374.2,9368334.0,BAJFINANCE
2006-06-26,390.0,390.0,362.05,369.59,185566.0,BAJFINANCE
2006-06-27,370.0,370.0,332.5,344.4,404104.0,BAJFINANCE
2006-06-28,331.55,363.0,331.55,347.6,50077.0,BAJFINANCE
2006-06-29,376.0,415.0,376.0,394.55,1970220.0,BAJFINANCE
2006-06-30,404.99,414.0,400.05,409.9,2085903.0,BAJFINANCE
2006-07-03,435.0,438.0,400.0,400.15,191193.0,BAJFINANCE
2006-07-04,415.0,419.0,400.0,400.05,92727.0,BAJFINANCE
2006-07-05,408.95,417.8,404.0,414.95,130538.0,BAJFINANCE
2006-07-06,403.15,409.9,403.15,404.99,17217.0,BAJFINANCE
