date,open,high,low,close,volume,symbol
2005-01-03,988.7002,1000.0002,966.0,975.5499,1162262.0,LT
2005-01-04,978.6999,989.8999,970.0,973.2,613027.0,LT
2005-01-05,975.0,992.0001,945.1001,957.8,2103754.0,LT
2005-01-06,960.0001,960.0001,935.6002,939.1003,1194455.0,LT
2005-01-07,940.0003,977.3998,940.0003,972.4498,1139024.0,LT
2005-01-10,982.4502,988.1998,970.0,972.3999,475876.0,LT
2005-01-11,974.0001,974.0001,934.9999,936.9002,939314.0,LT
2005-01-12,938.0,954.9502,902.9997,923.2997,1477110.0,LT
2005-01-13,928.0,935.9503,909.9999,917.65,1591077.0,LT
2005-01-14,923.6998,928.0,905.0,909.9999,909848.0,LT
2005-01-17,914.9999,922.0001,909.9999,919.9499,639757.0,LT
2005-01-18,924.9998,925.9997,909.0,919.7501,1708321.0,LT
2005-01-19,923.9999,929.9998,919.0,924.0499,504784.0,LT
2005-01-20,924.4999,952.3001,908.0001,950.7499,773282.0,LT
2005-01-24,960.0001,961.0,913.6,920.0498,1679863.0,LT
2005-01-25,923.9999,923.9999,901.2501,906.0998,942905.0,LT
2005-01-27,910.9999,922.0001,905.9999,910.3001,1309611.0,LT
2005-01-28,919.9999,984.9999,917.9002,963.4503,1831315.0,LT
2005-01-31,965.7003,1010.0001,965.7003,1005.2998,2516126.0,LT
2005-02-01,1007.0,1010.0001,975.0,986.6001,1515450.0,LT
2005-02-02,988.1499,997.9,972.4498,976.1002,523234.0,LT
2005-02-03,982.9501,1007.5499,977.0002,990.1002,1628625.0,LT
2005-02-04,991.6999,1001.0001,973.5001,982.4002,1438833.0,LT
2005-02-07,989.8,996.5001,970.1499,974.7502,583120.0,LT
2005-02-08,973.0002,976.8999,962.1003,968.1001,1323039.0,LT
2005-02-09,974.0001,1002.9999,973.0002,996.15,1270146.0,LT
2005-02-10,994.9998,999.8998,984.9999,997.45,634897.0,LT
2005-02-11,999.3999,1005.0001,984.9999,991.7499,923636.0,LT
2005-02-14,993.9999,1005.0001,993.9999,1001.5999,1286454.0,LT
2005-02-15,1000.0501,1034.9999,988.0,1002.9,2182910.0,LT
2005-02-16,1007.9999,1028.0001,1007.9999,1012.8999,1348293.0,LT
2005-02-17,1010.4501,1024.9001,1005.0001,1019.2998,2111611.0,LT
2005-02-18,1019.5001,1034.9999,1018.5002,1024.5,1008956.0,LT
2005-02-21,1029.9999,1031.4998,1015.0001,1019.6,597763.0,LT
2005-02-22,1016.9999,1077.4997,1016.0,1067.35,3194431.0,LT
2005-02-23,1067.9998,1102.65,1057.9999,1089.5999,2679585.0,LT
2005-02-24,1090.9999,1094.8501,1052.0,1058.3,1585119.0,LT
2005-02-25,1064.6999,1090.9999,1051.5,1081.85,1265088.0,LT
2005-02-28,1081.0,1125.5001,1080.0001,1085.7502,3382558.0,LT
2005-03-01,1093.0001,1148.0001,1085.9999,1136.3001,2483672.0,LT
2005-03-02,1140.0999,1144.0,1105.1002,1113.6003,1389144.0,LT
2005-03-03,1119.3999,1135.0,1091.2501,1100.3,1295742.0,LT
2005-03-04,1110.0003,1131.0,1104.9999,1117.2502,1670394.0,LT
2005-03-07,1124.0002,1126.9,1094.0,1100.8,858782.0,LT
2005-03-08,1104.8001,1122.0,1094.0,1099.5499,1535583.0,LT
2005-03-09,1107.4002,1118.8,1090.0999,1094.8001,997688.0,LT
2005-03-10,1099.7002,1103.8002,1084.3502,1089.2503,783380.0,LT
2005-03-11,1099.0,1099.9999,1090.0,1092.7999,382888.0,LT
2005-03-14,1099.5998,1109.6502,1089.0001,1096.8499,758909.0,LT
2005-03-15,1090.1498,1104.0,1065.0001,1084.6,537859.0,LT
