date,open,high,low,close,volume,symbol
2005-01-03,1250.3067,1255.4985,1231.9461,1239.498,874133.0,ITC
2005-01-04,1237.5627,1249.3155,1229.067,1240.7724,1311132.0,ITC
2005-01-05,1248.8907,1248.8907,1209.3378,1221.5151,3260821.0,ITC
2005-01-06,1227.1791,1227.2733,1194.1395,1205.0898,2514399.0,ITC
2005-01-07,1208.8185,1229.067,1200.7476,1225.5741,1896408.0,ITC
2005-01-10,1229.067,1229.067,1195.1307,1201.8801,1088065.0,ITC
2005-01-11,1203.5793,1219.6272,1193.1957,1201.314,1351903.0,ITC
2005-01-12,1208.2992,1217.6448,1184.9358,1198.1988,3281656.0,ITC
2005-01-13,1206.4113,1206.4113,1161.0057,1172.2392,2605075.0,ITC
2005-01-14,1188.1926,1191.3075,1151.6604,1184.4165,3961523.0,ITC
2005-01-17,1179.9798,1183.7559,1161.4305,1171.3896,1295337.0,ITC
2005-01-18,1189.4196,1194.1395,1175.7318,1182.2925,3196200.0,ITC
2005-01-19,1184.3694,1188.3813,1162.5162,1171.3896,1714021.0,ITC
2005-01-20,1170.54,1321.5774,1145.9964,1301.2344,49390536.0,ITC
2005-01-24,1302.6978,1312.1376,1261.8705,1269.4695,12464939.0,ITC
2005-01-25,1267.6758,1325.07,1250.7786,1282.8741,21846538.0,ITC
2005-01-27,1293.258,1319.9253,1267.8174,1308.3144,14635759.0,ITC
2005-01-28,1321.5774,1337.5308,1254.5544,1322.1909,12903198.0,ITC
2005-01-31,1331.0172,1331.0172,1264.9383,1285.5645,17973171.0,ITC
2005-02-01,1281.93,1298.9217,1255.4985,1274.1894,23332587.0,ITC
2005-02-02,1274.3781,1276.7382,1246.0587,1250.9202,4261451.0,ITC
2005-02-03,1260.2184,1263.0504,1241.3388,1254.885,7718879.0,ITC
2005-02-04,1264.9383,1276.6437,1253.6106,1266.024,5705289.0,ITC
2005-02-07,1274.3781,1299.8658,1250.8257,1256.7729,5992212.0,ITC
2005-02-08,1253.6106,1259.2746,1241.3388,1247.0499,3302491.0,ITC
2005-02-09,1252.6665,1260.2184,1238.5068,1253.3274,2238456.0,ITC
2005-02-10,1279.098,1279.098,1241.3388,1255.2624,2287102.0,ITC
2005-02-11,1256.5368,1264.8441,1251.7698,1259.2272,1723786.0,ITC
2005-02-14,1262.1063,1274.3781,1237.6572,1242.8019,2666050.0,ITC
2005-02-15,1254.2712,1254.2712,1236.7131,1240.5837,2795967.0,ITC
2005-02-16,1245.7284,1247.9466,1219.7688,1231.5213,6653448.0,ITC
2005-02-17,1234.731,1238.5068,1217.8335,1226.1879,3952343.0,ITC
2005-02-18,1227.1791,1231.899,1202.6355,1210.7538,4483123.0,ITC
2005-02-21,1213.9632,1213.9632,1189.5141,1193.8092,2231751.0,ITC
2005-02-22,1194.1395,1217.8335,1190.3637,1212.5001,2487444.0,ITC
2005-02-23,1212.453,1227.1791,1205.7507,1211.4144,3609979.0,ITC
2005-02-24,1217.6919,1228.1229,1203.6738,1224.1584,23104705.0,ITC
2005-02-25,1221.5151,1221.5151,1211.1312,1215.0015,1440374.0,ITC
2005-02-28,1205.4675,1233.7869,1174.3158,1222.0344,10592696.0,ITC
2005-03-01,1203.5793,1276.2663,1203.5793,1262.9088,12523304.0,ITC
2005-03-02,1265.1744,1269.6582,1244.1708,1264.8441,6866165.0,ITC
2005-03-03,1264.7496,1274.3781,1260.2184,1270.0359,4554538.0,ITC
2005-03-04,1270.6023,1307.4177,1268.7144,1294.0131,6855905.0,ITC
2005-03-07,1293.1635,1307.4177,1274.3781,1284.8565,1915038.0,ITC
2005-03-08,1284.762,1310.3439,1280.0892,1304.3025,4394832.0,ITC
2005-03-09,1303.9248,1316.8575,1284.762,1295.0514,1858743.0,ITC
2005-03-10,1295.1459,1312.1376,1284.8091,1302.5088,3884212.0,ITC
2005-03-11,1307.4177,1320.6333,1265.0799,1269.7056,2688731.0,ITC
2005-03-14,1286.6499,1288.5381,1253.8467,1258.6608,1846863.0,ITC
2005-03-15,1264.9383,1280.8917,1250.7786,1263.192,2022589.0,ITC
2005-03-16,1267.7703,1272.9621,1256.4426,1261.8705,1495949.0,ITC
2005-03-17,1260.2184,1272.7263,1251.9585,1258.7082,4009628.0,ITC
2005-03-18,1241.4804,1257.3864,1233.0318,1237.6101,1978939.0,ITC
2005-03-21,1245.9171,1264.8441,1213.0194,1223.8752,6453151.0,ITC
2005-03-22,1227.0846,1232.8428,1200.3228,1202.6355,2238366.0,ITC
2005-03-23,1210.1874,1222.4592,1195.1781,1212.9249,4185670.0,ITC
2005-03-24,1204.5234,1255.4985,1204.5234,1247.0028,7060567.0,ITC
2005-03-28,1260.1239,1260.2184,1233.9756,1241.3388,6841595.0,ITC
2005-03-29,1250.7786,1250.7786,1195.1307,1204.2873,2760506.0,ITC
2005-03-30,1208.2992,1227.1317,1184.6997,1209.0072,2016199.0,ITC
2005-03-31,1213.0194,1279.098,1213.0194,1268.4783,3769506.0,ITC
2005-04-01,1264.7496,1286.6499,1247.994,1281.7413,3450048.0,ITC
2005-04-04,1293.1635,1309.3056,1257.3864,1274.5671,4274321.0,ITC
2005-04-05,1288.4436,1301.7537,1272.6318,1274.4255,2124290.0,ITC
2005-04-06,1283.8179,1297.9779,1277.2101,1292.8332,3611779.0,ITC
2005-04-07,1297.8834,1319.2173,1293.258,1297.0338,5417422.0,ITC
2005-04-08,1279.098,1333.2828,1279.098,1323.1821,4622669.0,ITC
2005-04-11,1326.2973,1327.9965,1307.4648,1320.2085,1829537.0,ITC
2005-04-12,1315.9134,1335.7371,1312.1847,1323.3237,2391503.0,ITC
2005-04-13,1326.2028,1348.953,1323.9375,1336.209,3058184.0,ITC
2005-04-15,1331.0172,1335.7371,1288.5852,1299.6771,1300512.0,ITC
2005-04-18,1288.5381,1321.5774,1275.3222,1301.7537,1344793.0,ITC
2005-04-19,1319.6895,1319.6895,1288.5381,1292.4555,1048105.0,ITC
2005-04-20,1300.8099,1332.9051,1288.5381,1294.2963,5886056.0,ITC
2005-04-21,1294.2018,1323.4653,1283.8179,1320.5862,4367247.0,ITC
2005-04-22,1318.7454,1330.0734,1310.2968,1315.3944,3112500.0,ITC
2005-04-25,1319.6895,1321.5774,1304.2554,1308.8337,694582.0,ITC
2005-04-26,1319.6895,1319.6895,1297.9779,1302.6033,583746.0,ITC
2005-04-27,1302.5088,1347.0651,1301.7537,1322.9934,10409589.0,ITC
2005-04-28,1323.4653,1387.6563,1323.4653,1370.2398,7128383.0,ITC
2005-04-29,1359.3366,1368.7767,1332.1971,1356.7407,8169108.0,ITC
2005-05-02,1359.3366,1363.1127,1322.5686,1328.61,7196334.0,ITC
2005-05-03,1331.9613,1346.9706,1327.4772,1334.6043,1857978.0,ITC
2005-05-04,1334.6988,1354.1448,1330.1676,1346.4513,2742866.0,ITC
2005-05-05,1349.661,1351.6434,1331.2533,1336.398,5209880.0,ITC
2005-05-06,1340.457,1364.0568,1335.7371,1360.5639,3519664.0,ITC
2005-05-09,1362.6408,1403.6097,1357.9209,1400.4945,3915757.0,ITC
2005-05-10,1397.0961,1400.4945,1379.6325,1386.8538,1386688.0,ITC
2005-05-11,1314.0255,1406.5359,1314.0255,1395.9633,1499729.0,ITC
2005-05-12,1396.8129,1405.3089,1378.2165,1384.1163,1814777.0,ITC
2005-05-13,1385.0604,1401.7215,1376.4702,1396.5768,10711002.0,ITC
2005-05-16,1392.3762,1412.1999,1387.6563,1404.5535,3555034.0,ITC
2005-05-17,1410.2175,1410.2175,1386.0042,1396.2936,7058362.0,ITC
2005-05-18,1387.6563,1411.2558,1380.246,1401.9105,7616233.0,ITC
2005-05-19,1401.816,1439.1033,1401.816,1415.9286,6268020.0,ITC
2005-05-20,1415.0319,1420.6485,1406.5359,1413.4269,6989197.0,ITC
2005-05-23,1398.0402,1414.0878,1393.5561,1408.9431,1532985.0,ITC
2005-05-24,1415.9757,1432.9674,1408.0464,1417.2975,4601474.0,ITC
2005-05-25,1419.7518,1438.5843,1413.1437,1430.0883,2273647.0,ITC
2005-05-26,1430.1354,1449.0153,1429.0971,1445.7114,8525196.0,ITC
2005-05-27,1444.2009,1524.534,1440.6138,1482.3849,20860579.0,ITC
2005-05-30,1500.9342,1502.8224,1466.9508,1470.4437,13352437.0,ITC
2005-05-31,1471.6707,1510.3743,1471.6707,1509.9966,7985101.0,ITC
2005-06-01,1509.4302,1517.8317,1496.4975,1502.2086,5434702.0,ITC
2005-06-02,1502.8695,1516.9821,1468.6974,1472.8509,5219330.0,ITC
2005-06-03,1477.3347,1499.8959,1466.007,1493.3352,3986093.0,ITC
2005-06-06,1499.0463,1503.7662,1486.7745,1492.3914,1726666.0,ITC
2005-06-07,1498.008,1498.008,1459.5879,1462.7973,5884796.0,ITC
2005-06-08,1477.3347,1495.176,1474.6917,1492.4385,6928356.0,ITC
2005-06-09,1496.2143,1498.8576,1484.037,1487.577,3242461.0,ITC
2005-06-10,1498.9992,1500.9342,1469.7828,1473.9363,1878003.0,ITC
2005-06-13,1480.0722,1488.6624,1475.4468,1481.913,2032624.0,ITC
2005-06-14,1482.9987,1486.5858,1467.8949,1483.0458,2173926.0,ITC
2005-06-15,1488.6624,1496.2143,1473.5589,1476.6267,5687064.0,ITC
2005-06-16,1482.0546,1487.7186,1458.927,1462.467,4959137.0,ITC
2005-06-17,1482.0546,1486.7745,1435.7994,1459.3989,15139944.0,ITC
2005-06-20,1476.3906,1476.3906,1449.5817,1451.8473,3089234.0,ITC
2005-06-21,1451.8473,1466.4789,1449.9591,1459.4934,1495814.0,ITC
2005-06-22,1460.343,1493.3352,1458.4551,1490.7864,12225491.0,ITC
2005-06-23,1491.4944,1500.9342,1475.4468,1487.4825,3062504.0,ITC
2005-06-24,1482.9987,1518.87,1474.5972,1514.0556,5604713.0,ITC
2005-06-27,1523.5899,1572.6771,1507.3533,1543.8384,12059035.0,ITC
2005-06-28,1556.6295,1556.6295,1494.3264,1502.256,6037618.0,ITC
2005-06-29,1496.2143,1531.6137,1496.2143,1524.1563,3319817.0,ITC
2005-06-30,1509.4302,1566.9189,1509.4302,1557.0069,4331921.0,ITC
2005-07-01,1518.87,1590.6129,1518.87,1577.7747,3219826.0,ITC
2005-07-04,1534.2099,1595.3328,1534.2099,1588.8192,3055529.0,ITC
